"","Accumbens.Area","Amygdala","Caudate","Cerebellum.Exterior","Cerebellum.White.Matter","Cerebral.White.Matter","Hippocampus","Inf.Lat.Vent","Lateral.Ventricle","Pallidum","Putamen","Thalamus.Proper","Ventral.DC","Basal.Forebrain","ACgG.anterior.cingulate.gyrus","AIns.anterior.insula","AOrG.anterior.orbital.gyrus","AnG.angular.gyrus","Calc.calcarine.cortex","CO.central.operculum","Cun.cuneus","Ent.entorhinal.area","FO.frontal.operculum","FRP.frontal.pole","FuG.fusiform.gyrus","GRe.gyrus.rectus","IOG.inferior.occipital.gyrus","ITG.inferior.temporal.gyrus","LiG.lingual.gyrus","LOrG.lateral.orbital.gyrus","MCgG.middle.cingulate.gyrus","MFC.medial.frontal.cortex","MFG.middle.frontal.gyrus","MOG.middle.occipital.gyrus","MOrG.medial.orbital.gyrus","MPoG.postcentral.gyrus.medial.segment","MPrG.precentral.gyrus.medial.segment","MSFG.superior.frontal.gyrus.medial.segment","MTG.middle.temporal.gyrus","OCP.occipital.pole","OFuG.occipital.fusiform.gyrus","OpIFG.opercular.part.of.the.inferior.frontal.gyrus","OrIFG.orbital.part.of.the.inferior.frontal.gyrus","PCgG.posterior.cingulate.gyrus","PCu.precuneus","PHG.parahippocampal.gyrus","PIns.posterior.insula","PO.parietal.operculum","PoG.postcentral.gyrus","POrG.posterior.orbital.gyrus","PP.planum.polare","PrG.precentral.gyrus","PT.planum.temporale","SCA.subcallosal.area","SFG.superior.frontal.gyrus","SMC.supplementary.motor.cortex","SMG.supramarginal.gyrus","SOG.superior.occipital.gyrus","SPL.superior.parietal.lobule","STG.superior.temporal.gyrus","TMP.temporal.pole","TrIFG.triangular.part.of.the.inferior.frontal.gyrus","TTG.transverse.temporal.gyrus"
"1000",0.806286261631089,0.837954214772964,0.894587409116486,0.946069001009346,0.886326618451124,0.935641362108729,0.891862043176903,0.542370503395252,0.867041246016593,0.875783633841886,0.925312130155964,0.919152985588363,0.89837722085495,0.654062417195493,0.817249090184381,0.88193384594383,0.722020837580471,0.839355761199018,0.815699750336265,0.771971272398044,0.820118124417294,0.821183883440318,0.660137978377543,0.557801265839258,0.759655730409317,0.807732907950176,0.731163395643766,0.795041079520392,0.82682193285263,0.756486127793446,0.834470897985713,0.670707575851388,0.85822554470218,0.804822876000389,0.826934936375464,0.567075346336251,0.782478654915394,0.796609331883142,0.840835691327087,0.672784374161726,0.57503851640786,0.675269689519664,0.622904340076353,0.819139627190498,0.860550526874351,0.841144896941727,0.832834292690928,0.702526371911591,0.85459174277608,0.793694386903846,0.768264746349277,0.830203340581273,0.747929957763521,0.784138863516571,0.846199203074587,0.823709632483301,0.848538554599422,0.774731827355019,0.846003774199656,0.797081102879384,0.88578387868994,0.660954186205142,0.813508647120569
"1001",0.762026380653338,0.817694575601488,0.903597984167559,0.953063146141847,0.922955006048891,0.935673802321002,0.874153965841906,0.545046580322654,0.905601423272863,0.904931984446676,0.936284865455845,0.926100247495191,0.90395752730409,0.740493687582438,0.864037650370462,0.880187661120015,0.702199284406535,0.793894969585572,0.819645897250634,0.810248777700261,0.784407191283702,0.742488371414114,0.747306666306078,0.795480697107376,0.798078920745515,0.756087151841869,0.69658394391064,0.799545412079993,0.801810272033625,0.651437662822912,0.839025247238469,0.630785086600663,0.836843362278997,0.691746628636933,0.811064584031769,0.461024696551103,0.615778863325546,0.816305121193892,0.823500047421342,0.724421230319493,0.753320858898087,0.833895228245313,0.551968371042145,0.753413703993676,0.781588700167274,0.806141554435736,0.867518005295139,0.788860135671471,0.727740527995662,0.859302132119477,0.808494365751007,0.848044712871794,0.76771433160354,0.611718528486596,0.806287091101585,0.792450193856773,0.743984266111484,0.666143022113436,0.750231612166578,0.819383697801642,0.873741912072406,0.816841426661521,0.80725015826928
"1002",0.783553497161929,0.851120649316837,0.911922034308971,0.953398532253886,0.924470940647087,0.934146234490641,0.889056562348607,0.622215543407333,0.938431320515441,0.887585596139317,0.929045562697646,0.924214110988149,0.908690259990768,0.613420928176341,0.833548488008091,0.890698549425214,0.7251518592109,0.816644572720739,0.776662809896009,0.773922693128251,0.762273085555702,0.816170313255634,0.771206926110063,0.758010423455015,0.770013983893433,0.748312412749192,0.71936975735176,0.808422455816779,0.730765132807133,0.727872661177211,0.813411375810362,0.763629283489097,0.862442271507294,0.717152566808876,0.813251098566758,0.371877944139555,0.757315027309586,0.837572843256144,0.837386537659017,0.736475652396295,0.586803953947928,0.718603271756272,0.656885356986223,0.799712577431994,0.835724852568903,0.800104675260004,0.848555006434513,0.652496632731068,0.839952247987535,0.792706742529699,0.799284929801398,0.838150397152584,0.722092963572171,0.511291933815824,0.827292481484594,0.731736524567765,0.766545330129707,0.574174064501035,0.83927752096023,0.788362240219407,0.905970768195546,0.813741266158689,0.726094568493159
"1006",0.785185185185185,0.787156652152879,0.91903514291218,0.953539121499523,0.912255239207366,0.939187000412072,0.862949533326554,0.620176622843734,0.961643213904615,0.905858699648277,0.930435780531547,0.93006496153181,0.901669539204436,0.59482680583598,0.807074476012997,0.90293832628363,0.559164891658552,0.740451828877533,0.85135985160447,0.738926143555202,0.731753676552666,0.796980271751265,0.763885429638854,0.753973305763351,0.818835610778505,0.637911667041302,0.790649619264128,0.814469168977987,0.779508190887135,0.676999860685077,0.836151211091039,0.598688899992965,0.880912084255069,0.732618241034521,0.804970455218678,0.4954803303546,0.744812978559109,0.819070069616975,0.76771054063251,0.724757705913417,0.548130247321578,0.795176636427132,0.675896269848295,0.778139399320222,0.809479475521033,0.756655166538887,0.882227135591288,0.715315870483563,0.793246259240165,0.779958130295713,0.791847825038161,0.873261342794985,0.773480098197931,0.595260477751358,0.874697706412356,0.790007358693868,0.769842994170327,0.657337264908402,0.795694013097121,0.783312248092003,0.745732881513701,0.777095705864922,0.780059922946462
"1007",0.799101123868582,0.847906784785892,0.913140747886122,0.952706304673092,0.91772180461718,0.929430440621013,0.87909319696528,0.567880961158216,0.897630019749835,0.881137885196282,0.928566327228623,0.925918571739747,0.901993244356412,0.654949526212588,0.849524681667539,0.876944759201734,0.751016997710846,0.782788868824808,0.831449316837641,0.822863383296183,0.761174090217736,0.838371825970471,0.774665164441522,0.706281799254152,0.761260772340088,0.765082574600038,0.715016571981697,0.7596605539534,0.775752414693975,0.6887865077132,0.845686058268504,0.748870764743613,0.888545307906114,0.707542152619638,0.823795580117826,0.41623398659619,0.719650725440347,0.817826833323384,0.820450471488646,0.780470504992315,0.574879855521405,0.830078904683546,0.67491602982867,0.805369835809406,0.766129155386893,0.826295174847177,0.853700061040302,0.748523398946373,0.815140796487633,0.831911449667331,0.754363425623168,0.847691762393266,0.777940371447904,0.817720513532109,0.832015122167525,0.790530896047009,0.795092972965067,0.564041208194866,0.785377254985639,0.788858939996025,0.892116500117226,0.772821134838625,0.776603227775353
"1008",0.856241353648323,0.844599594994969,0.934351325391783,0.954493880830812,0.901689059799648,0.937900611987885,0.89750030413794,0.646131646131646,0.934201721219945,0.90173982308965,0.938897621922759,0.933757024749108,0.904155114578699,0.565794418297366,0.858476151162443,0.892404156206185,0.7516132199288,0.560332792791454,0.819203545808705,0.759745661444092,0.758829672532798,0.764889524461721,0.763767168035421,0.78751345532831,0.849994021687615,0.764941360463783,0.778052667804721,0.812131860861927,0.749698530360674,0.781596803617653,0.850824544052877,0.776399987596674,0.880141882666043,0.651126770718333,0.814730442171327,0.581433790671009,0.637466325131128,0.8480460614547,0.822973580260531,0.71658540263396,0.65676055263442,0.819908820959263,0.675924889461017,0.793746087936138,0.815268980573539,0.817087612844202,0.863263395194859,0.584020884935348,0.806441132009919,0.826868573151807,0.834504966499804,0.881674064849746,0.528380013301713,0.719603972106339,0.853092318761332,0.758653665919881,0.709239754774539,0.60063602985129,0.743760469333326,0.802289115946152,0.88166974410699,0.770056689186371,0.835488271462547
"1009",0.819085920937773,0.83338387286914,0.926698272358558,0.955474585810046,0.92337621983091,0.939120712559384,0.868743417366412,0.627739483916578,0.924232520628222,0.918708897271803,0.940912795327066,0.919297030045908,0.905816633006084,0.61327431151732,0.785184428291051,0.889513930491197,0.615962382673136,0.69082018929806,0.758845895860722,0.820886442425661,0.715505392523063,0.785415283843643,0.744725506182154,0.64863833489512,0.742868203406912,0.696481874888483,0.707069659241008,0.807038069606011,0.792037796486482,0.725397076638896,0.870381716544146,0.454628367154918,0.810249150015792,0.754979795643267,0.771323865480114,0.69896667571712,0.734086660784771,0.803200635546593,0.85253180951053,0.733091525937023,0.70480914456918,0.729007271568484,0.743066912925784,0.801412256278406,0.838572234113234,0.824646625840899,0.855992040929674,0.569431760820897,0.849404505605295,0.753998371318443,0.798800377223505,0.867951297134625,0.650128707339253,0.766418835774805,0.75571274758589,0.824351008363093,0.620190065882051,0.754204037608345,0.808891210643044,0.777926556267238,0.877803621007182,0.794945913942123,0.776385088919289
"1010",0.822931619130833,0.856370350947748,0.905395805485528,0.955203749631935,0.91810818299574,0.940880606682631,0.87582862509401,0.532350824587706,0.893374205929759,0.903642827373566,0.937360681376287,0.927608010248074,0.89428788586949,0.654295055308048,0.779588944281054,0.877795114090027,0.539661168049596,0.772682031526745,0.848520463984249,0.803773776461958,0.778675307479428,0.763816859469033,0.769914085652225,0.688049846992255,0.844213842226666,0.787659887019145,0.762590022110038,0.828632623266391,0.767562613802168,0.717604133728756,0.847715187802079,0.711039554415831,0.866136863255268,0.736588545044737,0.781237552747106,0.605045974094047,0.702484395882522,0.787982517839513,0.829992400764469,0.812074825815412,0.495471785782616,0.724297826731722,0.771858898980708,0.791614947817604,0.823709942777319,0.777796057233348,0.863568297767598,0.765497403523063,0.827171221427878,0.809473252154656,0.82690985271546,0.870988145204489,0.768722135726331,0.759573873039867,0.847003545653733,0.818987745061719,0.742926302069568,0.660443308750813,0.771412905295307,0.860334500798542,0.899732209901741,0.781949719857603,0.807573097370045
"1011",0.808262837541588,0.805025661099513,0.928417347687074,0.952201340116299,0.899998061963707,0.935546239625535,0.890598952943453,0.580988069087307,0.942813422044281,0.888038092572415,0.938073304815945,0.92996900859271,0.913074575829415,0.52272061954439,0.77679870978473,0.879020269134554,0.771333269411248,0.733616582827665,0.830781326993619,0.816912380137909,0.698059395037417,0.816623091633533,0.749689788697926,0.801939827554187,0.803975704158199,0.742660093091502,0.748869303524326,0.827643632685741,0.82235294320777,0.779651019574199,0.837247498643653,0.633936662849176,0.856239846086155,0.724290378564342,0.8110916474702,0.425916842529127,0.672722017303689,0.789465598040869,0.843740388984166,0.826878999464117,0.644053223151604,0.789934347610445,0.743215615380362,0.818706611967933,0.805958782264905,0.830841735372555,0.845837270087515,0.788777387461844,0.814629892690947,0.804288324198638,0.82380012032885,0.862126308206657,0.759405223000324,0.714405410582048,0.886221658221098,0.833184504278597,0.788981349438198,0.685583879239727,0.715911569400015,0.814246463635397,0.912394077345995,0.688657611135474,0.825526602315516
"1012",0.834452811184946,0.791345002823264,0.910769626941473,0.95224714865754,0.912695416377859,0.936972308079523,0.89048155698104,0.633640547520784,0.874421372192616,0.886223590563775,0.921794684278987,0.938976984868058,0.910357203948175,0.634452876904031,0.840982229490015,0.885949182359356,0.677816885590555,0.67452590470999,0.856230007704097,0.789906839565071,0.722301483979611,0.703593888619926,0.637075938012974,0.643812801266254,0.843112414260028,0.781636772072367,0.703946637719652,0.830017199651155,0.793911111156087,0.758196813591799,0.858061951958666,0.625143965569497,0.88610527314648,0.6358169905318,0.80236400005206,0.698207539896693,0.749338964173525,0.856088017660976,0.859529605800102,0.823968523596256,0.607965623585099,0.804920082745778,0.794657524568768,0.802252245399884,0.800187881449431,0.820464454490181,0.825887892952806,0.767075539831279,0.805389374278793,0.798437798056169,0.794876527750036,0.864932180144279,0.734096571161745,0.790790849129645,0.870566118210678,0.821304557917062,0.793973005709271,0.719549990774767,0.722700491071235,0.853513144943254,0.872300204118171,0.812069028444547,0.746073121104745
