"","Left.Accumbens.Area","Right.Accumbens.Area","Left.Amygdala","Right.Amygdala","Left.Caudate","Right.Caudate","Left.Cerebellum.Exterior","Right.Cerebellum.Exterior","Left.Cerebellum.White.Matter","Right.Cerebellum.White.Matter","Left.Cerebral.White.Matter","Right.Cerebral.White.Matter","Left.Hippocampus","Right.Hippocampus","Left.Inf.Lat.Vent","Right.Inf.Lat.Vent","Left.Lateral.Ventricle","Right.Lateral.Ventricle","Left.Pallidum","Right.Pallidum","Left.Putamen","Right.Putamen","Left.Thalamus.Proper","Right.Thalamus.Proper","Left.Ventral.DC","Right.Ventral.DC","Left.Basal.Forebrain","Right.Basal.Forebrain","Left.ACgG.anterior.cingulate.gyrus","Right.ACgG.anterior.cingulate.gyrus","Left.AIns.anterior.insula","Right.AIns.anterior.insula","Left.AOrG.anterior.orbital.gyrus","Right.AOrG.anterior.orbital.gyrus","Left.AnG.angular.gyrus","Right.AnG.angular.gyrus","Left.Calc.calcarine.cortex","Right.Calc.calcarine.cortex","Left.CO.central.operculum","Right.CO.central.operculum","Left.Cun.cuneus","Right.Cun.cuneus","Left.Ent.entorhinal.area","Right.Ent.entorhinal.area","Left.FO.frontal.operculum","Right.FO.frontal.operculum","Left.FRP.frontal.pole","Right.FRP.frontal.pole","Left.FuG.fusiform.gyrus","Right.FuG.fusiform.gyrus","Left.GRe.gyrus.rectus","Right.GRe.gyrus.rectus","Left.IOG.inferior.occipital.gyrus","Right.IOG.inferior.occipital.gyrus","Left.ITG.inferior.temporal.gyrus","Right.ITG.inferior.temporal.gyrus","Left.LiG.lingual.gyrus","Right.LiG.lingual.gyrus","Left.LOrG.lateral.orbital.gyrus","Right.LOrG.lateral.orbital.gyrus","Left.MCgG.middle.cingulate.gyrus","Right.MCgG.middle.cingulate.gyrus","Left.MFC.medial.frontal.cortex","Right.MFC.medial.frontal.cortex","Left.MFG.middle.frontal.gyrus","Right.MFG.middle.frontal.gyrus","Left.MOG.middle.occipital.gyrus","Right.MOG.middle.occipital.gyrus","Left.MOrG.medial.orbital.gyrus","Right.MOrG.medial.orbital.gyrus","Left.MPoG.postcentral.gyrus.medial.segment","Right.MPoG.postcentral.gyrus.medial.segment","Left.MPrG.precentral.gyrus.medial.segment","Right.MPrG.precentral.gyrus.medial.segment","Left.MSFG.superior.frontal.gyrus.medial.segment","Right.MSFG.superior.frontal.gyrus.medial.segment","Left.MTG.middle.temporal.gyrus","Right.MTG.middle.temporal.gyrus","Left.OCP.occipital.pole","Right.OCP.occipital.pole","Left.OFuG.occipital.fusiform.gyrus","Right.OFuG.occipital.fusiform.gyrus","Left.OpIFG.opercular.part.of.the.inferior.frontal.gyrus","Right.OpIFG.opercular.part.of.the.inferior.frontal.gyrus","Left.OrIFG.orbital.part.of.the.inferior.frontal.gyrus","Right.OrIFG.orbital.part.of.the.inferior.frontal.gyrus","Left.PCgG.posterior.cingulate.gyrus","Right.PCgG.posterior.cingulate.gyrus","Left.PCu.precuneus","Right.PCu.precuneus","Left.PHG.parahippocampal.gyrus","Right.PHG.parahippocampal.gyrus","Left.PIns.posterior.insula","Right.PIns.posterior.insula","Left.PO.parietal.operculum","Right.PO.parietal.operculum","Left.PoG.postcentral.gyrus","Right.PoG.postcentral.gyrus","Left.POrG.posterior.orbital.gyrus","Right.POrG.posterior.orbital.gyrus","Left.PP.planum.polare","Right.PP.planum.polare","Left.PrG.precentral.gyrus","Right.PrG.precentral.gyrus","Left.PT.planum.temporale","Right.PT.planum.temporale","Left.SCA.subcallosal.area","Right.SCA.subcallosal.area","Left.SFG.superior.frontal.gyrus","Right.SFG.superior.frontal.gyrus","Left.SMC.supplementary.motor.cortex","Right.SMC.supplementary.motor.cortex","Left.SMG.supramarginal.gyrus","Right.SMG.supramarginal.gyrus","Left.SOG.superior.occipital.gyrus","Right.SOG.superior.occipital.gyrus","Left.SPL.superior.parietal.lobule","Right.SPL.superior.parietal.lobule","Left.STG.superior.temporal.gyrus","Right.STG.superior.temporal.gyrus","Left.TMP.temporal.pole","Right.TMP.temporal.pole","Left.TrIFG.triangular.part.of.the.inferior.frontal.gyrus","Right.TrIFG.triangular.part.of.the.inferior.frontal.gyrus","Left.TTG.transverse.temporal.gyrus","Right.TTG.transverse.temporal.gyrus"
"1000",0.804093567251462,0.800314465408805,0.85080469769465,0.829682610639249,0.884884346422808,0.907639680729761,0.948082771435,0.946719946719947,0.895342354670316,0.880189918173553,0.941210221496565,0.943833602737324,0.888101265822785,0.901804092505146,0.602272727272727,0.52803738317757,0.823991507430998,0.904690117252931,0.885578069129917,0.875492957746479,0.927563858177659,0.931305106094371,0.925170772096874,0.916271373414231,0.909121479613283,0.900311526479751,0.691672918229557,0.684069611780455,0.827399851381477,0.849770918736436,0.896842845835898,0.875961453452392,0.720987654320988,0.713785418656479,0.815227580460369,0.851839551274955,0.817703568161025,0.808821575660954,0.772587794067508,0.780181124167353,0.830618654590607,0.82481795751339,0.841815097540288,0.80513468013468,0.676788589832068,0.642008954642788,0.472490830276759,0.667914438502674,0.701981435201714,0.842954023602285,0.847714994889765,0.751587454300558,0.709147622382074,0.743219706394626,0.740977105858298,0.86002946748053,0.823252751387452,0.846061832903938,0.811338464426506,0.714604858977939,0.848418914998549,0.894854586129754,0.75932699341624,0.558061821219716,0.849778824200913,0.872096624341901,0.673433495804231,0.849850322987238,0.821883587309518,0.819932049830125,0.587443946188341,0.545598731165741,0.798014419099397,0.773844525461602,0.806548164437114,0.810744087295709,0.82252086317848,0.859727565768951,0.531433607520564,0.851659192825112,0.674977380114607,0.503490645071209,0.667996807661612,0.703071672354949,0.707371975239167,0.666147859922179,0.824535119414823,0.844901258805867,0.856835461196385,0.870530472835948,0.85360779590496,0.837541163556531,0.819059483027094,0.868203042626902,0.777672913576918,0.659349274794198,0.864390752877498,0.846534822556956,0.81402977542266,0.779787054250465,0.758317025440313,0.800674049109292,0.805265857411523,0.885069535554972,0.728687196110211,0.762346301148962,0.802605494194279,0.816166883963494,0.852459016393443,0.853714839408362,0.843743790156985,0.846885917359354,0.835947930574099,0.868714879953295,0.677530554685052,0.823548105187892,0.843639548340684,0.868761422747083,0.715198131996429,0.880268942332558,0.906997661449901,0.912565192619538,0.752249982000144,0.593468884781269,0.82095926412615,0.82150926344329
"1001",0.765113974231913,0.808202653799759,0.817721518987342,0.822647793505412,0.91520672740014,0.911847578156447,0.952320706975339,0.959175416626529,0.919861330820235,0.931895815542272,0.934220012064323,0.937486214885554,0.868892391460095,0.883640410535427,0.426426426426426,0.682070240295749,0.911570952491669,0.912007778317939,0.908024691358025,0.905792861322411,0.940961766584542,0.93812336593396,0.927323015359266,0.926020408163265,0.895557785277752,0.902961445334327,0.755602988260406,0.729831144465291,0.848263001588508,0.87782711969431,0.892035398230088,0.871313035204567,0.607072691552063,0.802922845476037,0.789478691019787,0.777394106813996,0.81823198322481,0.813266696955929,0.816117363344051,0.792869946225851,0.775452765540871,0.796790704108452,0.733622089875474,0.743604320636725,0.792053471964352,0.707503179313268,0.799292945524667,0.790231138246838,0.758100310696849,0.849257708412638,0.804324707550514,0.69696391063586,0.778554778554779,0.598062787662293,0.768615406592622,0.831873036865598,0.779134295227525,0.835691596881317,0.605116042690158,0.772041302621128,0.842141984999128,0.851328434143584,0.814558857406128,0.529490616621984,0.854891601384587,0.841906791818666,0.738285895504638,0.62336140607836,0.805035186837149,0.822153209109731,0.338018512170038,0.713611615245009,0.594313175810973,0.747140649149923,0.846878615901703,0.822042717676793,0.816288704753598,0.831064561890676,0.743607274716259,0.757800224466891,0.74509481980133,0.789683758059564,0.828433402346446,0.811753614079195,0.405980969642048,0.750080619155111,0.734291228822646,0.771992818671454,0.740945534973735,0.831960461285008,0.797340493543025,0.811740187565127,0.850200880045915,0.880099768394798,0.83272523154645,0.735035211267606,0.700798305637015,0.786436394271272,0.867375489647454,0.851956434045986,0.783737517831669,0.820295983086681,0.841431953917376,0.85543331403204,0.748573935936814,0.784042202439829,0.542391304347826,0.657098923628908,0.830663491719883,0.7871557220798,0.832845065706872,0.849286563614744,0.772838345864662,0.73456970689756,0.698001688713763,0.72561553030303,0.752965806001396,0.80163971760419,0.844534106670029,0.788876529477197,0.863967944107675,0.88158182215425,0.820370553849202,0.807464454976303,0.744140143103874,0.853132310891604
"1002",0.792908944399678,0.806299212598425,0.8359375,0.854018069424631,0.909620142628438,0.9140625,0.954854401279403,0.955303334672559,0.92972521904989,0.920097728712334,0.939891970768561,0.942676505453911,0.888568960552836,0.887715020994176,0.572115384615385,0.717660292463442,0.952434648898001,0.922851114576644,0.886130933912504,0.894641782059001,0.929057158610549,0.927600501301456,0.922966162706983,0.935562045609893,0.906533841195429,0.910771704180064,0.678787878787879,0.631683168316832,0.847238823810662,0.831472185226923,0.898415492957746,0.887924071082391,0.700899332753119,0.76436170212766,0.832721837206142,0.819374542951779,0.713990554899646,0.859021183345508,0.781269510926119,0.737971130713713,0.726781555659059,0.794321206743567,0.828978622327791,0.829843464118723,0.768364233747946,0.77731673582296,0.864811414041531,0.720908230842006,0.729088315393594,0.80904703594324,0.764476021314387,0.763839701770736,0.72158237356034,0.708518113229281,0.773645386784073,0.818908585331943,0.737895751464373,0.71782240747758,0.732542819499341,0.703822585351619,0.755037115588547,0.89207437415602,0.784839203675345,0.769195507678203,0.855922007882182,0.863098037539014,0.67602924201616,0.702171903881701,0.797635200620275,0.823860673688601,0.466313398940197,0.321184510250569,0.705816082241938,0.806963487906332,0.857123949440805,0.845938084354872,0.81834010446895,0.854412078044623,0.725330396475771,0.691460055096419,0.655082883962453,0.557380090917525,0.738477472812014,0.649666983824929,0.595759717314488,0.696746470227133,0.77610051523095,0.834138148225908,0.830904807608411,0.864735036218071,0.806996381182147,0.799629286376274,0.840573933838183,0.848996435940724,0.687782805429864,0.592914285714286,0.863171906197393,0.848442778471933,0.759390862944162,0.835923309788093,0.819258809234508,0.808957952468007,0.862354244023191,0.839548236481797,0.738380973161684,0.737967914438503,0.585795749092794,0.489270386266094,0.8415303937692,0.853611673677104,0.663781163434903,0.846413819001127,0.798172029548015,0.755411755642863,0.489978466125559,0.634944237918216,0.857973773265651,0.852595555189049,0.76307519640853,0.828833843584748,0.903651798948929,0.923313895918143,0.79662248047939,0.805809219936187,0.714601769911504,0.774063400576369
"1006",0.823622047244094,0.805220883534137,0.836403033586132,0.778367938194109,0.920085242408098,0.923542571390973,0.954410351732622,0.960453304896344,0.91342525896961,0.923676997680793,0.943830262878775,0.946087033341231,0.862432501928516,0.876855895196507,0.660493827160494,0.630630630630631,0.964164030177659,0.955431754874652,0.901352874859076,0.921600877192982,0.937119675456389,0.93306050862321,0.937496600119676,0.932133193439726,0.90299823633157,0.906903232385031,0.578336557059961,0.714555765595463,0.774356103023516,0.837608821822403,0.912508477860672,0.897608448079511,0.636968085106383,0.512540894220283,0.795156329089281,0.657924263674614,0.86152371825587,0.824248869981388,0.705978438418817,0.807889152415429,0.642303689140742,0.794768043662369,0.792267900898448,0.762424904423812,0.811149825783972,0.745833333333333,0.719136449381681,0.759536648691831,0.814930501327503,0.812060078700881,0.703752592871959,0.563679756997179,0.756591304347826,0.795027998277029,0.809158307893589,0.80622780209796,0.782210076255124,0.775300513741334,0.732703213610586,0.635063474208581,0.845551446595606,0.795764290616727,0.677558429770819,0.51279000594884,0.89155727268736,0.887657025347579,0.769026695407063,0.645579567779961,0.855356398499375,0.776171197223829,0.513192612137203,0.51528384279476,0.766345123258307,0.728043609933374,0.823998986315256,0.835262689225289,0.79262332348261,0.739589570518752,0.689838781245378,0.763916913946588,0.482725756492733,0.613030522670532,0.756708407871199,0.813084112149533,0.565420560747664,0.778269109286166,0.793202764976959,0.811571742218778,0.785115950974341,0.839632195082432,0.77580267328097,0.754098360655738,0.880154639175258,0.881318191939434,0.705155618911856,0.744877049180328,0.773982885452635,0.832516246722153,0.80185957037512,0.786980811270342,0.812610142941061,0.768733153638814,0.885649139777517,0.880505847324964,0.778179428195859,0.760641238253179,0.623925325472857,0.625370480142264,0.8804481623835,0.877561461615101,0.830098378090933,0.756726845126928,0.779098543551463,0.764551586310267,0.557994877424076,0.765909872721018,0.779727896748736,0.832353614779754,0.761805374380381,0.774003332906038,0.769356486210419,0.713140037014189,0.699938385705484,0.833284414440857,0.794197642792384,0.809798270893372
"1007",0.789308176100629,0.818986323411102,0.822357498616491,0.859658208182289,0.915322042939059,0.916635326563871,0.956832313585037,0.954336901900808,0.929630036227907,0.916970086385379,0.936611984584428,0.940420217777096,0.880324543610548,0.888348124821071,0.528846153846154,0.638447971781305,0.900423928403203,0.872740686093692,0.872865275142315,0.896341463414634,0.92092555331992,0.932335718932986,0.937165852256395,0.923562625220084,0.910132332609125,0.890126582278481,0.575471698113208,0.724590163934426,0.854877505567929,0.867971773275666,0.890955004591368,0.868934876651467,0.770561302357131,0.723630136986301,0.792233522652226,0.786258291704201,0.812937879495563,0.852047556142668,0.816086316821972,0.860720221606648,0.809585492227979,0.722554612494782,0.818272757585862,0.862539959314153,0.813117344922955,0.763977806231327,0.610547095318669,0.839188593267676,0.680408519118197,0.831922498118886,0.775946805435097,0.74052583862194,0.700503501360032,0.741233451727478,0.706827309236948,0.78213608594902,0.835975494220931,0.727545727545728,0.648510092918936,0.742376155650614,0.827009262025695,0.891226818830242,0.767935222672065,0.719408081957883,0.874504512102555,0.901613546234709,0.657595927956147,0.727506206660389,0.852314733321598,0.772986342617486,0.561339262359404,0.626971179989125,0.765194367553256,0.735781137508999,0.82398901911097,0.866783129523334,0.807831567654553,0.833582849272412,0.750485646449385,0.822186913187924,0.54335782928208,0.640972014739568,0.810964981777848,0.854749439042633,0.729773840055957,0.666954830343635,0.851296043656207,0.778308823529412,0.844260297343407,0.731236634851093,0.8188768009409,0.820327868852459,0.842462845010616,0.851789394791081,0.743338008415147,0.789695234888028,0.83764888658726,0.83183372323196,0.837672027856077,0.830615640599002,0.761096101891162,0.72643586151691,0.865018810871629,0.863046412625896,0.742809917355372,0.808960270498732,0.794578568403219,0.833990677662245,0.838112354655121,0.871126508839946,0.776428620429444,0.865724866273488,0.805799469062691,0.813769326078759,0.548525272304491,0.597907324364723,0.84045984616657,0.80501283669118,0.776433050940698,0.817793472688956,0.908919634972034,0.91068722236739,0.8,0.734836567033735,0.77703206562267,0.736522911051213
"1008",0.890212765957447,0.864768683274021,0.853195164075993,0.87729039422543,0.938820912124583,0.934049079754601,0.955878597906192,0.954064206195753,0.906959247648903,0.890445502942001,0.94748872390358,0.94433918236816,0.898129985615274,0.900505902192243,0.581888246628131,0.698067632850242,0.950273099681384,0.919986719787517,0.906511927788524,0.908590645062672,0.942102425876011,0.942488133348052,0.938524590163934,0.935626822157434,0.893030053896045,0.903706571179715,0.631672597864769,0.601662887377173,0.861631016042781,0.875120261689436,0.9016124360336,0.884634460866978,0.658185219831618,0.810060711188205,0.577480872444901,0.579180086249249,0.839258584017016,0.82886216466235,0.828034034930587,0.721078944308801,0.835725037631711,0.710790412208675,0.81841596909208,0.781444582814446,0.786204114562324,0.756079854809437,0.795094936708861,0.794588210028992,0.861468926553672,0.849862855492998,0.813112132720368,0.780524066158707,0.78322911656245,0.76978124745873,0.803336620644313,0.828704074281598,0.814569536423841,0.738335253456221,0.745260087506077,0.769027134348114,0.859962406015038,0.769267939115728,0.795562599049128,0.78258834542476,0.878342891956051,0.882876322676072,0.697937504311237,0.62458517699115,0.821195860482944,0.815541305167861,0.575011611704598,0.569827586206897,0.788300104931794,0.465868035748241,0.846701583004767,0.857263602746962,0.808868268938242,0.858429693988373,0.728484610860616,0.832864604258738,0.743822333437598,0.631417624521073,0.83684500827358,0.791304347826087,0.627901524032825,0.689192427510185,0.823920863309353,0.798387096774194,0.86013768598712,0.791008395775029,0.833361472226912,0.80237003058104,0.867080745341615,0.877460542649406,0.821262832231754,0.406025179856115,0.870119647355164,0.771842236645032,0.865076042974745,0.764458169567659,0.817750257997936,0.851819606477451,0.885918283898971,0.864300038701052,0.761315280464217,0.347279190593383,0.770595690747782,0.7617567042363,0.871961300593962,0.857421494051102,0.845535949433764,0.653163499686782,0.814398541919806,0.582233103086474,0.678347027549541,0.601262493424513,0.789196550158874,0.753450070132573,0.855486707975215,0.78219989696033,0.898725768464279,0.907457647555314,0.701425016964488,0.783025830258303,0.833017077798861,0.851242562128106
"1009",0.8,0.878901373283396,0.807585568917669,0.856143856143856,0.92293114339861,0.931659693165969,0.957334506267869,0.961863401450367,0.930617956838771,0.933026276049532,0.943222953082525,0.946504699660516,0.868987433193702,0.872399628991652,0.631932773109244,0.59391771019678,0.924031590823618,0.921592279855247,0.913350449293967,0.91866028708134,0.943988050784167,0.936795353604373,0.926589349687291,0.922890644914606,0.924722662440571,0.90721219079428,0.653679653679654,0.593996840442338,0.812509872058127,0.824984984984985,0.901710326910587,0.88961922030825,0.608828939301042,0.564424890006285,0.603494037951115,0.78754808824684,0.771815871222818,0.721736596736597,0.843013225991949,0.812253374870197,0.734188611298672,0.72175344721136,0.740215152208743,0.804819277108434,0.739530842745439,0.762858264625049,0.6518760703721,0.647997307303938,0.69142689371697,0.772282962855695,0.723120017237664,0.742671009771987,0.677601809954751,0.777857863629811,0.798959523903362,0.806144903466888,0.790201224846894,0.813455657492355,0.790421699512609,0.667409293443667,0.872152678021753,0.873263336515007,0.411220196353436,0.592900856793146,0.851653372187786,0.78967357577262,0.702495201535509,0.80966031245521,0.743061772605192,0.789287399716848,0.67831541218638,0.71326164874552,0.687828700225394,0.828040151390489,0.768533581222403,0.836826524570752,0.856415249794023,0.856777228236433,0.846731448763251,0.617554240631164,0.657021276595745,0.759461193072482,0.618172912074455,0.804488352238078,0.705255846260708,0.743211792086889,0.832778953734503,0.795134443021767,0.845759025663332,0.84886895475819,0.847647058823529,0.821882588201685,0.858852661989269,0.870557261956999,0.512965787753323,0.683190883190883,0.853311439518336,0.869884896494376,0.805170475833646,0.671094823637197,0.809818664307828,0.820234869015357,0.847227307864437,0.886055325328516,0.53452736318408,0.790285973672265,0.745670995670996,0.76890756302521,0.827302110399899,0.694275937159745,0.837690631808279,0.830561238103709,0.53370658999773,0.759466437177281,0.734654555463804,0.768318855390904,0.786553211888782,0.864096749811036,0.713793651634783,0.864711202997803,0.858459430848745,0.907762961323521,0.783152127386354,0.800534402137609,0.708211997670355,0.860977288368892
"1010",0.819027921406412,0.837569060773481,0.875232774674115,0.844300278035218,0.916666666666667,0.904414916416631,0.958374766317967,0.95733126454616,0.91833018141066,0.927561327561328,0.947955094349638,0.948861374573658,0.886729594669628,0.880324543610548,0.439024390243902,0.62202380952381,0.904124964923768,0.859512440311636,0.907482993197279,0.903204708960105,0.941817017188,0.944098019910294,0.929146725808334,0.933341532406838,0.916496151222839,0.903219336074616,0.674897119341564,0.6775,0.788684633232197,0.787744555186416,0.877007481296758,0.884090686033958,0.616951379763469,0.49609984399376,0.658871029176506,0.810980720871752,0.835646457268079,0.875581018268295,0.823242584315319,0.787687045746045,0.781970820767789,0.791683199746052,0.780758146752383,0.732909379968203,0.72342586323629,0.807955517536356,0.519373219373219,0.879551269435151,0.822819451266578,0.842678347934919,0.799635369188696,0.831239759694156,0.786619293423611,0.761177450708137,0.82681795593838,0.813576494427558,0.767743884022954,0.803044878497637,0.826389964379743,0.61298305730059,0.865444862155389,0.861493461803166,0.695747001090513,0.778727952966328,0.866563604240283,0.882697426796806,0.655099966113182,0.742133537989256,0.771529411764706,0.800277874261896,0.700549450549451,0.557569818716316,0.827243703440936,0.617847286108556,0.767376250320595,0.831716526285216,0.821945337620579,0.834075273168758,0.841532819021121,0.846667476022824,0.638648702996179,0.463530849114233,0.730814015031227,0.78919231324953,0.829453167298322,0.712217424434849,0.819436775262286,0.761027629665536,0.83571197933484,0.831903514124699,0.771091445427729,0.781376518218624,0.868266868266868,0.876361081840534,0.774656488549618,0.695807847232582,0.867202913947488,0.818494265764625,0.850393700787402,0.756466876971609,0.850159404888417,0.815533980582524,0.876866910056422,0.887411845472134,0.797829457364341,0.710659898477157,0.811365430149961,0.805789296533154,0.85162418381007,0.859837923756417,0.860346975941723,0.816636851520572,0.690520393811533,0.751140282567583,0.70855614973262,0.609857612267251,0.80748412393982,0.819958896907709,0.83378456778186,0.86937618147448,0.921060842433697,0.891672072251884,0.776849985603225,0.827777777777778,0.853836477987421,0.789953413003848
"1011",0.828869047619048,0.819031435853866,0.777429467084639,0.80927291886196,0.926892336624354,0.923745173745174,0.955596631064794,0.957491853983691,0.917344984438592,0.917702889409503,0.940572222331084,0.939344194028444,0.888445078459344,0.895687722537254,0.579335793357934,0.545454545454545,0.95639932426997,0.928409837261913,0.88298857672121,0.903625658506353,0.9348735674004,0.938086659713663,0.944266868135061,0.922433644406739,0.921770654455257,0.909951671762501,0.532608695652174,0.577968526466381,0.699040648798338,0.865101782409662,0.894699503395156,0.868909882178113,0.818885036009603,0.75,0.747701088679844,0.723214970473196,0.812353304508956,0.818938734932273,0.819960658453256,0.843004769475358,0.742078629817049,0.584887764780272,0.834708795095496,0.823296703296703,0.752669039145907,0.782435129740519,0.789159197609902,0.842258652094718,0.78922001221913,0.846059983302293,0.768938083708059,0.744848383313788,0.635007429420505,0.834251915580051,0.769338959212377,0.87215793056501,0.831935203934047,0.820157189089228,0.807841535634062,0.773911459282201,0.859264041316979,0.859547905041143,0.402681350251377,0.829200624241373,0.865993205792955,0.860303726736064,0.728595178719867,0.667672107877928,0.875031263026261,0.766147942869324,0.328317373461012,0.586630286493861,0.659455687369156,0.733826688947243,0.717738752959747,0.867338755871234,0.815945107008659,0.854506146945888,0.856931498742417,0.79822819612036,0.603114318268135,0.747527523791752,0.729944090495384,0.847256939876332,0.8095,0.72789270288702,0.829549383427452,0.849511774842045,0.792589953687211,0.818820077543749,0.811988344664909,0.862207151664612,0.866652710906427,0.837908988341482,0.81747823282812,0.787735049974589,0.779206079715418,0.817428928776662,0.80722534794196,0.794798240581373,0.813773035887488,0.835333948907356,0.861219536195756,0.876446710724949,0.712607320379575,0.789836065573771,0.744802651401024,0.74187832250443,0.887697819402522,0.882148516778337,0.849405358933945,0.836786829406756,0.774533269506941,0.813096219526558,0.702425169324885,0.635267998731367,0.706653326663332,0.73694649675212,0.786916296350259,0.849712897526502,0.908334296613108,0.924561725001527,0.729349880825183,0.692893613459446,0.756719972779857,0.86482661004954
"1012",0.848691695108077,0.835534213685474,0.767688679245283,0.807038123167155,0.891623660182612,0.897385875926648,0.958941684048116,0.952150937563398,0.930593223576149,0.917497526447979,0.943605250348745,0.941571185082828,0.878931029828587,0.898385300668151,0.526132404181185,0.7,0.886501876536819,0.846446218167997,0.883000407664085,0.889428918590523,0.922316200390371,0.930682282445867,0.942696478778953,0.933454241071429,0.907846816024721,0.912104587370141,0.629213483146067,0.726790450928382,0.860020345879959,0.857320099255583,0.879158903380357,0.900961025093433,0.69084088777743,0.690575916230367,0.738522548172251,0.583342186338043,0.878688524590164,0.823740362201901,0.752586801563578,0.834694073576025,0.767684502728056,0.700757203264824,0.640108035111411,0.801313628899836,0.680970149253731,0.623842246788168,0.628857715430862,0.698392487665128,0.854903412948219,0.843865225683407,0.813936781609195,0.76890756302521,0.659287443791076,0.686820007301935,0.806409322651129,0.857889990982867,0.784997046662729,0.817933227344992,0.783352337514253,0.731382978723404,0.88242220353238,0.867353691973149,0.784706184244291,0.548644338118022,0.890998346941842,0.89264150489524,0.711182759205837,0.454591321897074,0.774128233970754,0.847908745247148,0.718355908453993,0.709427464485579,0.798834762906619,0.741444185629815,0.872839126422639,0.855554517425021,0.841349844787877,0.89470897603332,0.810441094360692,0.83324764353042,0.578763127187865,0.669217186580341,0.811529933481153,0.814037626628075,0.797441364605544,0.784862932061979,0.834693401725344,0.807325639739087,0.838509024079921,0.782282586661261,0.815408805031447,0.818296133291418,0.815443592552026,0.85189021232522,0.776926025297049,0.779745572461961,0.778892974262148,0.836190476190476,0.760838357737583,0.825691862866584,0.748820427421593,0.859184281036023,0.875551749127083,0.861786867599569,0.707140946777213,0.775704644700278,0.818091451292246,0.84009942004971,0.883563918096292,0.872028268551237,0.836653386454183,0.794663395184788,0.765048143761907,0.829236804210735,0.754693496525257,0.725833267358087,0.789777883926439,0.699752284957718,0.827974276527331,0.87787631831256,0.873254564983888,0.924053724053724,0.813709371443025,0.792365322868355,0.728616084114805,0.805217906907797
